Date Time,T (degC),rh (%),p (mbar),wv (m/s),wd (deg),prediction,anomaly_score,anomaly_type,severity
2017-01-04 12:00:00,3.65,74.2,979.05,3.28,255.0,1,0.09674891400041769,Pattern-Based Anomaly,Low
2017-01-04 12:10:00,3.48,74.3,979.08,3.52,255.6,1,0.11489648052835744,Pattern-Based Anomaly,Low
2017-01-04 12:20:00,3.42,74.6,979.08,3.47,251.6,1,0.12550324229802512,Pattern-Based Anomaly,Low
2017-01-04 12:30:00,3.52,73.3,979.05,3.35,259.3,1,0.12501024859987053,Pattern-Based Anomaly,Low
2017-01-04 12:40:00,3.36,73.9,978.98,3.47,255.2,1,0.13036966250337906,Pattern-Based Anomaly,Low
2017-01-04 12:50:00,3.31,74.7,978.88,4.82,254.9,1,0.12140480652511004,Pattern-Based Anomaly,Low
2017-01-04 13:00:00,3.3,74.9,978.94,4.07,265.1,1,0.13673515655169555,Pattern-Based Anomaly,Low
2017-01-04 13:10:00,3.26,73.9,978.8,4.02,256.7,1,0.12388280769597926,Pattern-Based Anomaly,Low
2017-01-04 13:20:00,3.26,72.7,978.74,4.28,263.6,1,0.12581770907129358,Pattern-Based Anomaly,Low
2017-01-04 13:30:00,3.29,72.6,978.83,4.22,265.3,1,0.12558497326138818,Pattern-Based Anomaly,Low
2017-01-04 13:40:00,3.6,69.78,978.89,4.29,263.0,1,0.07504404429904588,Pattern-Based Anomaly,Low
2017-01-04 13:50:00,3.5,69.49,978.83,3.37,253.9,1,0.12074243307721355,Pattern-Based Anomaly,Low
2017-01-04 14:00:00,3.45,68.78,978.78,3.77,259.6,1,0.12537759800418602,Pattern-Based Anomaly,Low
2017-01-04 14:10:00,3.56,67.67,978.72,2.99,261.5,1,0.12509314611623673,Pattern-Based Anomaly,Low
2017-01-04 14:20:00,4.06,65.94,978.71,2.89,253.5,1,0.10163852287732483,Pattern-Based Anomaly,Low
2017-01-04 14:30:00,3.85,65.66,978.67,3.26,262.4,1,0.13065403006481585,Pattern-Based Anomaly,Low
2017-01-04 14:40:00,3.65,66.45,978.7,3.8,264.6,1,0.12315314162540175,Pattern-Based Anomaly,Low
2017-01-04 14:50:00,3.51,67.1,978.67,4.28,262.0,1,0.12683365773267635,Pattern-Based Anomaly,Low
2017-01-04 15:00:00,3.47,67.28,978.72,4.05,265.4,1,0.13246519258089667,Pattern-Based Anomaly,Low
2017-01-04 15:10:00,3.4,67.28,978.72,4.57,258.6,1,0.12481541177043481,Pattern-Based Anomaly,Low
2017-01-04 15:20:00,3.29,68.17,978.83,3.39,263.5,1,0.12214709459474271,Pattern-Based Anomaly,Low
2017-01-04 15:30:00,3.17,69.38,978.78,2.58,252.8,1,0.12695330064271704,Pattern-Based Anomaly,Low
2017-01-04 15:40:00,3.14,69.46,978.94,3.82,262.7,1,0.11643230060491117,Pattern-Based Anomaly,Low
2017-01-04 15:50:00,2.56,75.9,979.18,4.22,261.1,1,0.015610538151798359,Pattern-Based Anomaly,Low
2017-01-04 16:00:00,1.83,82.1,979.23,3.36,261.6,-1,-0.022878057689299403,Pattern-Based Anomaly,Low
2017-01-04 16:10:00,1.51,85.0,979.4,2.54,251.9,1,0.009996391009306271,Pattern-Based Anomaly,Low
2017-01-04 16:20:00,1.43,86.3,979.43,3.84,262.1,1,0.03336096520936738,Pattern-Based Anomaly,Low
2017-01-04 16:30:00,1.57,85.1,979.54,4.32,258.5,1,0.051613165868844235,Pattern-Based Anomaly,Low
2017-01-04 16:40:00,1.7,84.0,979.68,3.39,260.8,1,0.07318181270081914,Pattern-Based Anomaly,Low
2017-01-04 16:50:00,1.76,83.5,979.92,4.54,256.5,1,0.11508579426541538,Pattern-Based Anomaly,Low
2017-01-04 17:00:00,1.83,83.7,980.13,3.81,259.2,1,0.10778026242496574,Pattern-Based Anomaly,Low
2017-01-04 17:10:00,1.89,83.2,980.22,4.07,274.9,1,0.11539647248867324,Pattern-Based Anomaly,Low
2017-01-04 17:20:00,1.82,83.8,980.41,3.25,261.0,1,0.11151167415291907,Pattern-Based Anomaly,Low
2017-01-04 17:30:00,1.81,83.6,980.59,3.58,271.6,1,0.10195543765347054,Pattern-Based Anomaly,Low
2017-01-04 17:40:00,1.87,83.1,980.81,3.23,264.1,1,0.10637211465255225,Pattern-Based Anomaly,Low
2017-01-04 17:50:00,1.87,83.1,981.21,3.49,272.1,1,0.07567858930972521,Pattern-Based Anomaly,Low
2017-01-04 18:00:00,1.87,82.9,981.5,2.73,266.1,1,0.08165812148518947,Pattern-Based Anomaly,Low
2017-01-04 18:10:00,1.8,83.0,981.55,3.57,271.4,1,0.09516434060507489,Pattern-Based Anomaly,Low
2017-01-04 18:20:00,1.8,82.4,981.72,3.51,264.6,1,0.08961472878456228,Pattern-Based Anomaly,Low
2017-01-04 18:30:00,1.8,82.1,981.87,3.4,270.3,1,0.1006111566217614,Pattern-Based Anomaly,Low
2017-01-04 18:40:00,1.75,82.3,981.93,2.34,260.9,1,0.1379455734919519,Pattern-Based Anomaly,Low
2017-01-04 18:50:00,1.7,82.5,981.98,3.06,266.9,1,0.14469360775973295,Pattern-Based Anomaly,Low
2017-01-04 19:00:00,1.67,82.3,982.13,2.74,268.5,1,0.1253221193627635,Pattern-Based Anomaly,Low
2017-01-04 19:10:00,1.64,82.1,982.33,2.78,265.4,1,0.12269092698900319,Pattern-Based Anomaly,Low
2017-01-04 19:20:00,1.57,82.1,982.49,2.6,262.4,1,0.1232893382680399,Pattern-Based Anomaly,Low
2017-01-04 19:30:00,1.5,82.2,982.61,3.08,259.5,1,0.1219611681462342,Pattern-Based Anomaly,Low
2017-01-04 19:40:00,1.52,82.0,982.71,2.36,262.3,1,0.12355257994160135,Pattern-Based Anomaly,Low
2017-01-04 19:50:00,1.53,81.4,982.82,2.65,264.4,1,0.1367439372975009,Pattern-Based Anomaly,Low
2017-01-04 20:00:00,1.53,80.8,982.96,3.22,262.2,1,0.13218407953291267,Pattern-Based Anomaly,Low
2017-01-04 20:10:00,1.56,80.2,983.3,2.01,352.7,1,0.08442070641950011,Pattern-Based Anomaly,Low
2017-01-04 20:20:00,1.48,80.0,983.37,1.73,267.1,1,0.1289303670591011,Pattern-Based Anomaly,Low
2017-01-04 20:30:00,1.24,80.5,983.47,2.29,262.9,1,0.124919572753947,Pattern-Based Anomaly,Low
2017-01-04 20:40:00,1.08,81.0,983.6,2.07,260.0,1,0.12088882681809782,Pattern-Based Anomaly,Low
2017-01-04 20:50:00,0.95,81.6,983.69,2.41,256.1,1,0.13453399799024895,Pattern-Based Anomaly,Low
2017-01-04 21:00:00,0.87,81.9,983.81,2.62,255.3,1,0.1395238806538222,Pattern-Based Anomaly,Low
2017-01-04 21:10:00,0.84,81.8,983.93,2.54,256.3,1,0.14339896455969453,Pattern-Based Anomaly,Low
2017-01-04 21:20:00,0.79,82.1,984.03,2.49,263.1,1,0.14704253395103717,Pattern-Based Anomaly,Low
2017-01-04 21:30:00,0.73,82.1,984.13,2.15,259.9,1,0.1460309620017532,Pattern-Based Anomaly,Low
2017-01-04 21:40:00,0.8,81.7,984.26,2.69,263.3,1,0.1382052426139534,Pattern-Based Anomaly,Low
2017-01-04 21:50:00,0.99,81.1,984.34,1.95,282.3,1,0.13449371111566483,Pattern-Based Anomaly,Low
2017-01-04 22:00:00,1.09,80.4,984.52,2.52,277.7,1,0.12799568022092583,Pattern-Based Anomaly,Low
2017-01-04 22:10:00,1.13,80.1,984.63,2.02,276.4,1,0.14255278533238763,Pattern-Based Anomaly,Low
2017-01-04 22:20:00,1.08,78.9,984.71,1.82,279.4,1,0.13778849340937882,Pattern-Based Anomaly,Low
2017-01-04 22:30:00,1.06,78.1,984.88,1.78,279.5,1,0.12685765047157538,Pattern-Based Anomaly,Low
2017-01-04 22:40:00,0.93,77.7,985.14,2.49,290.0,1,0.09777149855892825,Pattern-Based Anomaly,Low
2017-01-04 22:50:00,0.76,77.5,985.37,2.37,294.0,1,0.09513421573452535,Pattern-Based Anomaly,Low
2017-01-04 23:00:00,0.61,75.0,985.52,1.54,247.0,1,0.08015679175698587,Pattern-Based Anomaly,Low
2017-01-04 23:10:00,0.52,67.99,985.66,1.48,134.4,1,0.019242282594602478,Pattern-Based Anomaly,Low
2017-01-04 23:20:00,0.43,61.85,985.85,1.78,295.6,-1,-0.013054452779751924,Pattern-Based Anomaly,Low
2017-01-04 23:30:00,0.25,62.72,986.14,1.09,272.5,1,0.014825612610915417,Pattern-Based Anomaly,Low
2017-01-04 23:40:00,0.04,65.65,986.29,1.68,318.4,-1,-0.006939129464733851,Pattern-Based Anomaly,Low
2017-01-04 23:50:00,-0.16,66.87,986.5,1.83,291.2,1,0.014165482796387407,Pattern-Based Anomaly,Low
2017-01-05 00:00:00,-0.22,59.55,986.66,2.04,6.69,-1,-0.01195887688221875,Pattern-Based Anomaly,Low
2017-01-05 00:10:00,-0.36,57.89,986.83,1.63,289.4,1,0.01665652481850277,Pattern-Based Anomaly,Low
2017-01-05 00:20:00,-0.57,56.7,986.95,1.83,351.1,1,0.00641204279530716,Pattern-Based Anomaly,Low
2017-01-05 00:30:00,-0.71,56.33,987.1,1.87,73.7,1,0.02065909384033826,Pattern-Based Anomaly,Low
2017-01-05 00:40:00,-0.73,56.27,987.37,1.48,299.1,1,0.028471002894414843,Pattern-Based Anomaly,Low
2017-01-05 00:50:00,-0.73,57.32,987.47,1.42,196.1,1,0.07591845023541477,Pattern-Based Anomaly,Low
2017-01-05 01:00:00,-0.77,58.67,987.56,1.42,250.2,1,0.08182719044645698,Pattern-Based Anomaly,Low
2017-01-05 01:10:00,-0.92,58.91,987.75,2.28,301.0,1,0.07068148966847271,Pattern-Based Anomaly,Low
2017-01-05 01:20:00,-1.05,59.68,987.78,1.26,269.8,1,0.089212680574347,Pattern-Based Anomaly,Low
2017-01-05 01:30:00,-1.14,60.12,987.85,1.94,284.9,1,0.08956553429867431,Pattern-Based Anomaly,Low
2017-01-05 01:40:00,-1.1,60.22,988.09,1.69,286.5,1,0.07607932102701737,Pattern-Based Anomaly,Low
2017-01-05 01:50:00,-1.08,61.05,988.36,1.85,319.7,1,0.06906370736072154,Pattern-Based Anomaly,Low
2017-01-05 02:00:00,-1.33,64.0,988.48,2.59,276.0,1,0.06959077687108384,Pattern-Based Anomaly,Low
2017-01-05 02:10:00,-1.35,63.74,988.58,1.56,275.5,1,0.08691831517941156,Pattern-Based Anomaly,Low
2017-01-05 02:20:00,-1.37,64.26,988.73,2.65,302.9,1,0.07361662623169418,Pattern-Based Anomaly,Low
2017-01-05 02:30:00,-1.58,68.15,988.92,2.13,272.7,1,0.05146339675106226,Pattern-Based Anomaly,Low
2017-01-05 02:40:00,-1.79,70.7,989.09,2.07,294.7,1,0.04718000255963195,Pattern-Based Anomaly,Low
2017-01-05 02:50:00,-1.87,71.5,989.26,1.85,281.4,1,0.06477823812878514,Pattern-Based Anomaly,Low
2017-01-05 03:00:00,-1.79,70.7,989.38,2.27,279.8,1,0.06556633272627999,Pattern-Based Anomaly,Low
2017-01-05 03:10:00,-1.7,70.4,989.52,1.94,273.8,1,0.08428855699176002,Pattern-Based Anomaly,Low
2017-01-05 03:20:00,-1.8,71.8,989.7,2.13,273.0,1,0.08916762767900316,Pattern-Based Anomaly,Low
2017-01-05 03:30:00,-1.76,71.3,989.9,2.18,255.0,1,0.10208552227332796,Pattern-Based Anomaly,Low
2017-01-05 03:40:00,-1.73,72.0,990.2,1.92,268.4,1,0.08114120647039669,Pattern-Based Anomaly,Low
2017-01-05 03:50:00,-1.83,74.3,990.43,2.22,271.6,1,0.057103265002253045,Pattern-Based Anomaly,Low
2017-01-05 04:00:00,-1.98,76.0,990.53,1.92,278.0,1,0.07028954897143691,Pattern-Based Anomaly,Low
2017-01-05 04:10:00,-2.07,77.3,990.66,2.1,248.8,1,0.07687167257392541,Pattern-Based Anomaly,Low
2017-01-05 04:20:00,-2.07,78.1,990.83,1.61,267.3,1,0.08465257734050968,Pattern-Based Anomaly,Low
2017-01-05 04:30:00,-2.12,78.5,991.03,2.01,269.3,1,0.09262781932831421,Pattern-Based Anomaly,Low
2017-01-05 04:40:00,-2.18,78.9,991.25,1.91,253.2,1,0.09992088556901169,Pattern-Based Anomaly,Low
2017-01-05 04:50:00,-2.18,79.0,991.55,1.51,259.9,1,0.08666201734880219,Pattern-Based Anomaly,Low
2017-01-05 05:00:00,-2.14,78.7,991.82,1.65,270.0,1,0.07480083963901629,Pattern-Based Anomaly,Low
2017-01-05 05:10:00,-2.11,78.1,992.03,2.09,275.9,1,0.07764671077608165,Pattern-Based Anomaly,Low
2017-01-05 05:20:00,-2.07,77.7,992.17,1.82,264.6,1,0.08650103608822579,Pattern-Based Anomaly,Low
2017-01-05 05:30:00,-2.11,77.7,992.27,2.13,268.9,1,0.10368622854986592,Pattern-Based Anomaly,Low
2017-01-05 05:40:00,-2.23,79.5,992.37,2.33,260.1,1,0.10369518755989177,Pattern-Based Anomaly,Low
2017-01-05 05:50:00,-2.32,81.0,992.46,2.34,265.0,1,0.11845043780634096,Pattern-Based Anomaly,Low
2017-01-05 06:00:00,-2.38,81.7,992.6,2.11,260.8,1,0.11553724271422294,Pattern-Based Anomaly,Low
2017-01-05 06:10:00,-2.35,81.4,992.83,2.11,281.6,1,0.11179059844247696,Pattern-Based Anomaly,Low
2017-01-05 06:20:00,-2.44,82.4,993.08,2.26,272.7,1,0.09224555505864196,Pattern-Based Anomaly,Low
2017-01-05 06:30:00,-2.66,85.5,993.27,1.9,261.4,1,0.07792031209659367,Pattern-Based Anomaly,Low
2017-01-05 06:40:00,-2.78,87.8,993.38,1.86,267.2,1,0.06851751350155372,Pattern-Based Anomaly,Low
2017-01-05 06:50:00,-2.74,88.1,993.49,2.35,270.7,1,0.08890775481911484,Pattern-Based Anomaly,Low
2017-01-05 07:00:00,-2.72,88.1,993.71,2.09,268.4,1,0.0875566046934313,Pattern-Based Anomaly,Low
2017-01-05 07:10:00,-2.73,87.9,993.81,2.4,275.5,1,0.11634743277102477,Pattern-Based Anomaly,Low
2017-01-05 07:20:00,-2.73,87.2,993.95,2.55,270.3,1,0.11477604050586104,Pattern-Based Anomaly,Low
2017-01-05 07:30:00,-2.79,87.4,994.18,2.45,262.9,1,0.09749234689384623,Pattern-Based Anomaly,Low
2017-01-05 07:40:00,-2.96,89.6,994.37,2.13,264.1,1,0.08345191704101351,Pattern-Based Anomaly,Low
2017-01-05 07:50:00,-2.99,90.5,994.54,1.73,270.1,1,0.10045472933095917,Pattern-Based Anomaly,Low
2017-01-05 08:00:00,-2.96,90.3,994.65,2.19,268.9,1,0.11619309047232024,Pattern-Based Anomaly,Low
2017-01-05 08:10:00,-3.02,90.7,994.96,2.28,268.9,1,0.08108234644331946,Pattern-Based Anomaly,Low
2017-01-05 08:20:00,-2.93,90.3,995.21,2.78,250.8,1,0.0820879663188413,Pattern-Based Anomaly,Low
2017-01-05 08:30:00,-2.81,88.6,995.61,3.01,335.7,1,0.029803000545987612,Pattern-Based Anomaly,Low
2017-01-05 08:40:00,-2.93,88.3,995.92,3.3,20.45,1,0.026617849639449687,Pattern-Based Anomaly,Low
2017-01-05 08:50:00,-2.94,88.7,996.14,2.02,354.5,1,0.04849443999894032,Pattern-Based Anomaly,Low
2017-01-05 09:00:00,-2.87,87.7,996.42,2.57,16.82,1,0.02163676907153822,Pattern-Based Anomaly,Low
2017-01-05 09:10:00,-2.83,87.4,996.6,3.47,20.1,1,0.04996045130424365,Pattern-Based Anomaly,Low
2017-01-05 09:20:00,-2.77,87.4,996.81,3.03,21.81,1,0.06397015800426287,Pattern-Based Anomaly,Low
2017-01-05 09:30:00,-2.5,86.0,997.0,1.55,343.6,1,0.060652723222654026,Pattern-Based Anomaly,Low
2017-01-05 09:40:00,-2.47,83.7,997.19,1.92,30.49,1,0.06272579762617503,Pattern-Based Anomaly,Low
2017-01-05 09:50:00,-2.56,83.8,997.38,2.32,23.26,1,0.08106066275922003,Pattern-Based Anomaly,Low
2017-01-05 10:00:00,-2.63,85.9,997.57,1.94,30.71,1,0.07653397707656528,Pattern-Based Anomaly,Low
2017-01-05 10:10:00,-2.73,86.0,997.79,2.77,20.4,1,0.07727938184236516,Pattern-Based Anomaly,Low
2017-01-05 10:20:00,-2.76,84.8,997.94,2.96,19.77,1,0.07415419738545503,Pattern-Based Anomaly,Low
2017-01-05 10:30:00,-2.86,85.3,998.15,2.72,20.7,1,0.08492322670733105,Pattern-Based Anomaly,Low
2017-01-05 10:40:00,-2.79,84.6,998.39,2.86,18.01,1,0.06832090027916299,Pattern-Based Anomaly,Low
2017-01-05 10:50:00,-2.61,81.9,998.61,3.76,18.88,1,0.028873908650568048,Pattern-Based Anomaly,Low
2017-01-05 11:00:00,-2.53,80.6,998.83,4.12,25.0,1,0.03842136035050614,Pattern-Based Anomaly,Low
2017-01-05 11:10:00,-2.53,79.2,998.97,3.84,21.49,1,0.0377902347519925,Pattern-Based Anomaly,Low
2017-01-05 11:20:00,-2.53,79.5,998.98,3.79,22.03,1,0.08543591295574565,Pattern-Based Anomaly,Low
2017-01-05 11:30:00,-2.53,79.5,999.06,4.23,23.85,1,0.10620233340677171,Pattern-Based Anomaly,Low
2017-01-05 11:40:00,-2.49,78.9,999.2,4.04,20.66,1,0.09809551473492478,Pattern-Based Anomaly,Low
2017-01-05 11:50:00,-2.57,79.8,999.43,3.1,18.19,1,0.0959421900126951,Pattern-Based Anomaly,Low
2017-01-05 12:00:00,-2.68,79.9,999.65,3.32,14.1,1,0.0850820210430232,Pattern-Based Anomaly,Low
2017-01-05 12:10:00,-2.79,79.5,999.76,3.55,16.23,1,0.08622647297294295,Pattern-Based Anomaly,Low
2017-01-05 12:20:00,-2.78,79.2,999.82,2.92,10.92,1,0.10200318533552488,Pattern-Based Anomaly,Low
2017-01-05 12:30:00,-2.73,78.1,999.85,3.1,21.21,1,0.10468660324480317,Pattern-Based Anomaly,Low
2017-01-05 12:40:00,-2.79,77.2,999.97,4.25,20.34,1,0.0972025017192214,Pattern-Based Anomaly,Low
2017-01-05 12:50:00,-2.75,76.4,1000.09,3.99,24.98,1,0.10075672278937964,Pattern-Based Anomaly,Low
2017-01-05 13:00:00,-3.05,80.7,1000.2,3.95,23.89,1,0.06701440962621308,Pattern-Based Anomaly,Low
2017-01-05 13:10:00,-3.31,83.4,1000.3,3.9,20.54,1,0.06481877017525794,Pattern-Based Anomaly,Low
2017-01-05 13:20:00,-3.12,82.0,1000.43,4.14,22.37,1,0.06694974845522711,Pattern-Based Anomaly,Low
2017-01-05 13:30:00,-3.01,80.1,1000.49,5.63,23.84,1,0.06939581060527145,Pattern-Based Anomaly,Low
2017-01-05 13:40:00,-3.0,78.4,1000.66,4.76,21.77,1,0.06723186635620909,Pattern-Based Anomaly,Low
2017-01-05 13:50:00,-3.0,77.5,1000.75,4.32,23.33,1,0.09307857867262131,Pattern-Based Anomaly,Low
2017-01-05 14:00:00,-3.05,77.6,1000.9,4.89,23.25,1,0.0803959389538843,Pattern-Based Anomaly,Low
2017-01-05 14:10:00,-3.12,76.2,1001.01,4.7,25.33,1,0.08371850857606672,Pattern-Based Anomaly,Low
2017-01-05 14:20:00,-3.19,75.6,1001.18,4.94,25.12,1,0.08483036880878675,Pattern-Based Anomaly,Low
2017-01-05 14:30:00,-3.11,75.3,1001.34,4.01,23.86,1,0.08632632173755134,Pattern-Based Anomaly,Low
2017-01-05 14:40:00,-3.46,80.0,1001.61,4.69,27.26,1,0.024562289327220932,Pattern-Based Anomaly,Low
2017-01-05 14:50:00,-4.0,86.9,1001.86,3.12,20.37,-1,-0.033894028592986625,Pattern-Based Anomaly,Low
2017-01-05 15:00:00,-3.77,84.7,1002.11,3.65,21.57,-1,-0.0070685117997179026,Pattern-Based Anomaly,Low
2017-01-05 15:10:00,-3.71,83.1,1002.29,3.74,20.59,1,0.005035451931097112,Pattern-Based Anomaly,Low
2017-01-05 15:20:00,-3.65,81.1,1002.39,3.49,21.77,1,0.015279396737646334,Pattern-Based Anomaly,Low
2017-01-05 15:30:00,-3.69,81.2,1002.63,3.51,19.66,1,0.05457723104646428,Pattern-Based Anomaly,Low
2017-01-05 15:40:00,-3.81,80.3,1002.86,4.22,24.11,1,0.04368538033366187,Pattern-Based Anomaly,Low
2017-01-05 15:50:00,-3.9,79.4,1003.13,3.6,24.73,1,0.04777616087966696,Pattern-Based Anomaly,Low
2017-01-05 16:00:00,-3.95,79.5,1003.39,2.88,19.49,1,0.052016349832095576,Pattern-Based Anomaly,Low
2017-01-05 16:10:00,-4.0,79.6,1003.59,1.98,15.22,1,0.06453652938907128,Pattern-Based Anomaly,Low
2017-01-05 16:20:00,-4.1,78.5,1003.84,2.1,23.0,1,0.046394861020127576,Pattern-Based Anomaly,Low
2017-01-05 16:30:00,-4.17,77.2,1003.99,1.62,20.72,1,0.04770588540558718,Pattern-Based Anomaly,Low
2017-01-05 16:40:00,-4.2,75.5,1004.12,1.48,19.32,1,0.04596530537344212,Pattern-Based Anomaly,Low
2017-01-05 16:50:00,-4.34,74.4,1004.33,2.02,15.6,1,0.03900758616951305,Pattern-Based Anomaly,Low
2017-01-05 17:00:00,-4.52,74.7,1004.5,1.55,0.84,1,0.04907993004729605,Pattern-Based Anomaly,Low
2017-01-05 17:10:00,-4.64,74.7,1004.71,1.32,129.7,1,0.06667481057123292,Pattern-Based Anomaly,Low
2017-01-05 17:20:00,-4.7,74.6,1004.87,1.08,259.0,1,0.07236451287710122,Pattern-Based Anomaly,Low
2017-01-05 17:30:00,-4.82,74.8,1004.98,1.09,196.9,1,0.0814691096667593,Pattern-Based Anomaly,Low
2017-01-05 17:40:00,-4.98,75.2,1005.2,1.34,198.0,1,0.06932305698016217,Pattern-Based Anomaly,Low
2017-01-05 17:50:00,-4.91,75.1,1005.37,1.15,207.8,1,0.07863957546520889,Pattern-Based Anomaly,Low
2017-01-05 18:00:00,-4.86,74.2,1005.39,1.38,196.4,1,0.09226759587985672,Pattern-Based Anomaly,Low
2017-01-05 18:10:00,-4.98,74.5,1005.57,1.45,236.9,1,0.08043879977249901,Pattern-Based Anomaly,Low
2017-01-05 18:20:00,-5.13,76.7,1005.72,1.42,195.6,1,0.06479203881173101,Pattern-Based Anomaly,Low
2017-01-05 18:30:00,-5.31,79.0,1005.87,1.35,177.3,1,0.05594687615590299,Pattern-Based Anomaly,Low
2017-01-05 18:40:00,-5.48,80.0,1005.94,1.16,208.2,1,0.07392651965268182,Pattern-Based Anomaly,Low
2017-01-05 18:50:00,-5.61,80.6,1006.05,1.49,224.6,1,0.06884278206562033,Pattern-Based Anomaly,Low
2017-01-05 19:00:00,-5.79,81.1,1006.15,1.45,206.3,1,0.07309226086222176,Pattern-Based Anomaly,Low
2017-01-05 19:10:00,-5.97,82.0,1006.24,1.26,202.4,1,0.08008535252604615,Pattern-Based Anomaly,Low
2017-01-05 19:20:00,-6.01,82.5,1006.35,1.25,183.7,1,0.0996701489370701,Pattern-Based Anomaly,Low
2017-01-05 19:30:00,-6.13,82.6,1006.41,1.25,198.5,1,0.10196656613749966,Pattern-Based Anomaly,Low
2017-01-05 19:40:00,-6.33,83.3,1006.61,1.14,204.6,1,0.07707673514192209,Pattern-Based Anomaly,Low
2017-01-05 19:50:00,-6.35,83.6,1006.84,1.35,188.4,1,0.08678496202628438,Pattern-Based Anomaly,Low
2017-01-05 20:00:00,-6.39,83.7,1006.99,0.85,169.7,1,0.07793189022088648,Pattern-Based Anomaly,Low
2017-01-05 20:10:00,-6.43,83.7,1007.17,1.2,210.4,1,0.08046952540475966,Pattern-Based Anomaly,Low
2017-01-05 20:20:00,-6.42,84.2,1007.43,0.95,185.4,1,0.054610964621848224,Pattern-Based Anomaly,Low
2017-01-05 20:30:00,-6.28,83.6,1007.55,0.76,188.9,1,0.07033332609948406,Pattern-Based Anomaly,Low
2017-01-05 20:40:00,-6.23,82.5,1007.73,1.03,88.5,1,0.05294015255459428,Pattern-Based Anomaly,Low
2017-01-05 20:50:00,-6.13,81.3,1007.87,0.75,179.5,1,0.06774668442789139,Pattern-Based Anomaly,Low
2017-01-05 21:00:00,-6.04,80.5,1008.02,0.66,163.5,1,0.06803188026760576,Pattern-Based Anomaly,Low
2017-01-05 21:10:00,-6.17,78.9,1008.11,1.98,9.44,1,0.038905259170827655,Pattern-Based Anomaly,Low
2017-01-05 21:20:00,-6.36,78.4,1008.22,1.93,5.71,1,0.05027980775516594,Pattern-Based Anomaly,Low
2017-01-05 21:30:00,-6.41,78.5,1008.37,1.1,354.6,1,0.04799797829252017,Pattern-Based Anomaly,Low
2017-01-05 21:40:00,-6.39,77.7,1008.5,1.0,12.33,1,0.06539851208628755,Pattern-Based Anomaly,Low
2017-01-05 21:50:00,-6.43,76.6,1008.64,1.87,8.54,1,0.05915339874950942,Pattern-Based Anomaly,Low
2017-01-05 22:00:00,-6.42,76.3,1008.73,1.26,321.6,1,0.059471562330410954,Pattern-Based Anomaly,Low
2017-01-05 22:10:00,-6.47,76.4,1008.9,1.45,13.1,1,0.06122942656107311,Pattern-Based Anomaly,Low
2017-01-05 22:20:00,-6.41,76.5,1009.1,0.84,155.0,1,0.060393358048523194,Pattern-Based Anomaly,Low
2017-01-05 22:30:00,-6.56,76.0,1009.3,1.67,7.96,1,0.03920846401012401,Pattern-Based Anomaly,Low
2017-01-05 22:40:00,-6.62,76.3,1009.41,1.16,19.9,1,0.05146709657342308,Pattern-Based Anomaly,Low
2017-01-05 22:50:00,-6.59,75.9,1009.51,1.37,17.46,1,0.05294325058698468,Pattern-Based Anomaly,Low
2017-01-05 23:00:00,-6.63,76.0,1009.6,1.29,8.41,1,0.052053807275996955,Pattern-Based Anomaly,Low
2017-01-05 23:10:00,-6.66,76.0,1009.73,2.14,28.31,1,0.05675226889728191,Pattern-Based Anomaly,Low
2017-01-05 23:20:00,-6.74,75.9,1009.82,2.43,31.82,1,0.05519048411178029,Pattern-Based Anomaly,Low
2017-01-05 23:30:00,-6.8,75.8,1009.88,2.73,26.17,1,0.06299707714625635,Pattern-Based Anomaly,Low
2017-01-05 23:40:00,-6.85,76.0,1010.05,2.97,27.02,1,0.04837218075056493,Pattern-Based Anomaly,Low
2017-01-05 23:50:00,-6.86,76.0,1010.16,2.88,23.68,1,0.05629161473302691,Pattern-Based Anomaly,Low
2017-01-06 00:00:00,-6.95,75.5,1010.25,3.08,25.6,1,0.031294257694754024,Pattern-Based Anomaly,Low
2017-01-06 00:10:00,-7.05,76.3,1010.42,0.93,356.8,1,0.011703207534892623,Pattern-Based Anomaly,Low
2017-01-06 00:20:00,-7.19,75.6,1010.49,1.43,15.3,1,0.03150353083880131,Pattern-Based Anomaly,Low
2017-01-06 00:30:00,-7.34,75.4,1010.36,2.54,22.03,1,0.03294710337762485,Pattern-Based Anomaly,Low
2017-01-06 00:40:00,-7.54,76.5,1010.44,1.14,350.0,1,0.02841525727043348,Pattern-Based Anomaly,Low
2017-01-06 00:50:00,-7.73,77.2,1010.59,0.98,287.5,1,0.03446816047769641,Pattern-Based Anomaly,Low
2017-01-06 01:00:00,-7.82,77.2,1010.51,0.69,40.74,1,0.05648359287167726,Pattern-Based Anomaly,Low
2017-01-06 01:10:00,-8.04,77.3,1010.5,0.98,27.98,1,0.059222162351846186,Pattern-Based Anomaly,Low
2017-01-06 01:20:00,-8.17,78.0,1010.5,0.49,8.94,1,0.04329452371085696,Pattern-Based Anomaly,Low
2017-01-06 01:30:00,-8.38,78.4,1010.48,0.43,243.5,1,0.0643803178839466,Pattern-Based Anomaly,Low
2017-01-06 01:40:00,-8.57,78.9,1010.52,1.17,227.4,1,0.07090751453037852,Pattern-Based Anomaly,Low
2017-01-06 01:50:00,-8.74,79.2,1010.64,2.39,244.7,1,0.06558073372145334,Pattern-Based Anomaly,Low
